Loyalty Number,Loyalty_ID
472807,472807
472824,472824
472839,472839
472844,472844
472875,472875
472878,472878
472893,472893
472914,472914
472942,472942
472964,472964
472981,472981
472989,472989
472992,472992
473019,473019
473035,473035
473040,473040
473077,473077
473078,473078
473093,473093
473144,473144
473153,473153
473182,473182
473194,473194
473196,473196
473204,473204
473208,473208
473212,473212
473224,473224
473255,473255
473259,473259
473261,473261
473287,473287
473347,473347
473358,473358
473372,473372
473388,473388
473410,473410
473424,473424
473457,473457
473485,473485
473523,473523
473548,473548
473550,473550
473554,473554
473563,473563
473564,473564
473571,473571
473579,473579
473608,473608
473660,473660
473674,473674
473687,473687
473697,473697
473736,473736
473743,473743
473753,473753
473758,473758
473775,473775
473784,473784
473786,473786
473795,473795
473828,473828
473854,473854
473876,473876
473892,473892
473914,473914
473929,473929
473970,473970
473982,473982
473990,473990
473995,473995
474027,474027
474030,474030
474047,474047
474066,474066
474103,474103
474130,474130
474135,474135
474155,474155
474170,474170
474172,474172
474174,474174
474187,474187
474231,474231
474236,474236
474260,474260
474272,474272
474305,474305
474310,474310
474333,474333
474342,474342
474350,474350
474351,474351
474402,474402
474458,474458
474492,474492
474543,474543
474545,474545
474548,474548
474574,474574
474649,474649
474711,474711
474737,474737
474751,474751
474757,474757
474779,474779
474836,474836
474841,474841
474868,474868
474875,474875
474894,474894
474905,474905
474919,474919
474921,474921
474925,474925
474939,474939
474945,474945
474957,474957
474996,474996
475001,475001
475009,475009
475029,475029
475034,475034
475035,475035
475132,475132
475149,475149
475150,475150
475175,475175
475279,475279
475294,475294
475313,475313
475315,475315
475329,475329
475335,475335
475388,475388
475395,475395
475399,475399
475452,475452
475455,475455
475465,475465
475500,475500
475535,475535
475573,475573
475575,475575
475589,475589
475628,475628
475630,475630
475634,475634
475650,475650
475690,475690
475699,475699
475740,475740
475767,475767
475772,475772
475804,475804
475813,475813
475851,475851
475885,475885
475917,475917
475930,475930
475948,475948
475950,475950
475963,475963
475964,475964
475974,475974
475987,475987
475991,475991
475992,475992
476014,476014
476032,476032
476033,476033
476043,476043
476045,476045
476058,476058
476080,476080
476141,476141
476144,476144
476156,476156
476175,476175
476225,476225
476233,476233
476249,476249
476258,476258
476269,476269
476273,476273
476288,476288
476314,476314
476363,476363
476365,476365
476371,476371
476393,476393
476430,476430
476431,476431
476444,476444
476467,476467
476477,476477
476497,476497
476498,476498
476505,476505
476510,476510
476537,476537
476539,476539
476581,476581
476623,476623
476652,476652
476662,476662
476717,476717
476736,476736
476740,476740
476779,476779
476854,476854
476859,476859
476871,476871
476875,476875
476910,476910
476931,476931
476960,476960
476980,476980
476992,476992
477005,477005
477019,477019
477036,477036
477065,477065
477150,477150
477157,477157
477226,477226
477259,477259
477276,477276
477286,477286
477295,477295
477315,477315
477355,477355
477362,477362
477374,477374
477417,477417
477451,477451
477466,477466
477475,477475
477483,477483
477517,477517
477519,477519
477571,477571
477577,477577
477598,477598
477599,477599
477610,477610
477614,477614
477623,477623
477627,477627
477665,477665
477676,477676
477717,477717
477739,477739
477765,477765
477811,477811
477839,477839
477852,477852
477853,477853
477867,477867
477869,477869
477875,477875
477879,477879
477972,477972
477977,477977
477993,477993
478005,478005
478033,478033
478034,478034
478038,478038
478040,478040
478050,478050
478051,478051
478094,478094
478107,478107
478108,478108
478124,478124
478125,478125
478127,478127
478152,478152
478240,478240
478247,478247
478259,478259
478284,478284
478288,478288
478306,478306
478309,478309
478315,478315
478330,478330
478331,478331
478373,478373
478431,478431
478465,478465
478520,478520
478536,478536
478566,478566
478607,478607
478618,478618
478626,478626
478630,478630
478691,478691
478700,478700
478712,478712
478743,478743
478748,478748
478750,478750
478762,478762
478767,478767
478769,478769
478770,478770
478778,478778
478789,478789
478792,478792
478818,478818
478824,478824
478837,478837
478846,478846
478857,478857
478871,478871
478879,478879
478890,478890
478912,478912
478919,478919
478922,478922
478923,478923
478937,478937
478957,478957
478986,478986
479000,479000
479007,479007
479013,479013
479015,479015
479016,479016
479076,479076
479102,479102
479109,479109
479119,479119
479135,479135
479198,479198
479253,479253
479258,479258
479281,479281
479290,479290
479294,479294
479307,479307
479340,479340
479359,479359
479364,479364
479391,479391
479419,479419
479445,479445
479464,479464
479465,479465
479500,479500
479509,479509
479537,479537
479560,479560
479573,479573
479593,479593
479662,479662
479678,479678
479684,479684
479766,479766
479784,479784
479789,479789
479811,479811
479815,479815
479858,479858
479865,479865
479872,479872
479905,479905
479911,479911
479938,479938
479960,479960
479965,479965
479972,479972
480006,480006
480012,480012
480021,480021
480038,480038
480057,480057
480065,480065
480072,480072
480074,480074
480109,480109
480120,480120
480169,480169
480177,480177
480200,480200
480203,480203
480210,480210
480239,480239
480244,480244
480259,480259
480282,480282
480285,480285
480316,480316
480326,480326
480330,480330
480353,480353
480355,480355
480384,480384
480389,480389
480403,480403
480422,480422
480435,480435
480441,480441
480461,480461
480464,480464
480468,480468
480486,480486
480502,480502
480504,480504
480534,480534
480539,480539
480572,480572
480601,480601
480651,480651
480675,480675
480691,480691
480732,480732
480760,480760
480773,480773
480808,480808
480846,480846
480858,480858
480864,480864
480872,480872
480906,480906
480909,480909
480919,480919
480934,480934
480945,480945
480954,480954
480956,480956
480957,480957
480958,480958
480962,480962
481001,481001
481018,481018
481028,481028
481048,481048
481076,481076
481105,481105
481161,481161
481171,481171
481201,481201
481235,481235
481259,481259
481262,481262
481265,481265
481277,481277
481293,481293
481311,481311
481366,481366
481381,481381
481386,481386
481415,481415
481424,481424
481427,481427
481441,481441
481447,481447
481450,481450
481454,481454
481457,481457
481468,481468
481477,481477
481491,481491
481531,481531
481589,481589
481590,481590
481605,481605
481611,481611
481639,481639
481660,481660
481664,481664
481699,481699
481712,481712
481723,481723
481736,481736
481749,481749
481763,481763
481777,481777
481811,481811
481812,481812
481818,481818
481819,481819
481851,481851
481853,481853
481857,481857
481860,481860
481881,481881
481893,481893
481906,481906
481931,481931
481955,481955
481959,481959
481968,481968
481987,481987
482085,482085
482091,482091
482137,482137
482152,482152
482169,482169
482170,482170
482203,482203
482218,482218
482220,482220
482222,482222
482234,482234
482242,482242
482243,482243
482256,482256
482275,482275
482280,482280
482282,482282
482322,482322
482345,482345
482348,482348
482351,482351
482370,482370
482402,482402
482405,482405
482443,482443
482472,482472
482478,482478
482486,482486
482497,482497
482525,482525
482528,482528
482532,482532
482546,482546
482561,482561
482567,482567
482584,482584
482627,482627
482647,482647
482656,482656
482673,482673
482676,482676
482690,482690
482703,482703
482711,482711
482732,482732
482737,482737
482757,482757
482777,482777
482789,482789
482795,482795
482796,482796
482802,482802
482809,482809
482814,482814
482880,482880
482917,482917
482922,482922
482938,482938
482940,482940
482952,482952
482968,482968
482983,482983
482984,482984
482986,482986
483041,483041
483053,483053
483063,483063
483122,483122
483125,483125
483129,483129
483140,483140
483154,483154
483159,483159
483163,483163
483187,483187
483198,483198
483203,483203
483209,483209
483217,483217
483233,483233
483254,483254
483274,483274
483275,483275
483300,483300
483307,483307
483314,483314
483357,483357
483390,483390
483393,483393
483398,483398
483413,483413
483414,483414
483432,483432
483436,483436
483437,483437
483497,483497
483513,483513
483533,483533
483563,483563
483618,483618
483623,483623
483631,483631
483669,483669
483682,483682
483698,483698
483730,483730
483744,483744
483747,483747
483755,483755
483802,483802
483811,483811
483863,483863
483899,483899
483948,483948
483958,483958
483979,483979
483989,483989
484008,484008
484037,484037
484140,484140
484158,484158
484165,484165
484166,484166
484169,484169
484181,484181
484209,484209
484225,484225
484230,484230
484243,484243
484317,484317
484331,484331
484359,484359
484377,484377
484403,484403
484404,484404
484419,484419
484422,484422
484460,484460
484467,484467
484495,484495
484497,484497
484498,484498
484504,484504
484516,484516
484524,484524
484540,484540
484544,484544
484565,484565
484592,484592
484593,484593
484602,484602
484625,484625
484627,484627
484649,484649
484678,484678
484718,484718
484733,484733
484765,484765
484768,484768
484769,484769
484774,484774
484782,484782
484796,484796
484811,484811
484853,484853
484869,484869
484893,484893
484894,484894
484896,484896
484920,484920
484926,484926
484930,484930
484935,484935
484939,484939
484956,484956
485016,485016
485040,485040
485047,485047
485062,485062
485079,485079
485096,485096
485111,485111
485113,485113
485155,485155
485174,485174
485205,485205
485217,485217
485258,485258
485280,485280
485281,485281
485282,485282
485283,485283
485292,485292
485300,485300
485303,485303
485322,485322
485330,485330
485334,485334
485336,485336
485374,485374
485386,485386
485397,485397
485402,485402
485408,485408
485437,485437
485453,485453
485454,485454
485482,485482
485486,485486
485518,485518
485547,485547
485557,485557
485562,485562
485566,485566
485567,485567
485579,485579
485645,485645
485653,485653
485674,485674
485698,485698
485703,485703
485705,485705
485712,485712
485720,485720
485745,485745
485812,485812
485845,485845
485860,485860
485861,485861
485886,485886
485975,485975
486047,486047
486048,486048
486075,486075
486116,486116
486117,486117
486133,486133
486137,486137
486173,486173
486194,486194
486197,486197
486209,486209
486222,486222
486226,486226
486245,486245
486319,486319
486331,486331
486347,486347
486359,486359
486388,486388
486397,486397
486418,486418
486419,486419
486438,486438
486444,486444
486529,486529
486558,486558
486559,486559
486582,486582
486595,486595
486600,486600
486624,486624
486636,486636
486669,486669
486672,486672
486707,486707
486708,486708
486750,486750
486776,486776
486779,486779
486794,486794
486798,486798
486810,486810
486812,486812
486814,486814
486830,486830
486831,486831
486841,486841
486860,486860
486872,486872
486880,486880
486890,486890
486897,486897
486908,486908
486910,486910
486915,486915
486933,486933
486949,486949
486955,486955
486956,486956
486962,486962
486980,486980
487013,487013
487027,487027
487032,487032
487070,487070
487115,487115
487119,487119
487178,487178
487195,487195
487212,487212
487245,487245
487247,487247
487256,487256
487280,487280
487300,487300
487328,487328
487346,487346
487359,487359
487363,487363
487374,487374
487386,487386
487430,487430
487433,487433
487435,487435
487438,487438
487446,487446
487458,487458
487464,487464
487480,487480
487484,487484
487500,487500
487502,487502
487527,487527
487536,487536
487555,487555
487572,487572
487580,487580
487605,487605
487611,487611
487727,487727
487746,487746
487761,487761
487777,487777
487780,487780
487799,487799
487807,487807
487822,487822
487823,487823
487860,487860
487901,487901
487911,487911
487956,487956
488009,488009
488065,488065
488071,488071
488079,488079
488100,488100
488106,488106
488113,488113
488114,488114
488116,488116
488125,488125
488129,488129
488133,488133
488165,488165
488176,488176
488179,488179
488200,488200
488224,488224
488248,488248
488268,488268
488303,488303
488311,488311
488351,488351
488354,488354
488372,488372
488375,488375
488379,488379
488386,488386
488436,488436
488480,488480
488497,488497
488517,488517
488521,488521
488531,488531
488534,488534
488535,488535
488537,488537
488545,488545
488549,488549
488553,488553
488569,488569
488578,488578
488610,488610
488646,488646
488647,488647
488649,488649
488668,488668
488675,488675
488679,488679
488697,488697
488724,488724
488757,488757
488762,488762
488763,488763
488799,488799
488811,488811
488884,488884
488891,488891
488918,488918
488937,488937
488947,488947
488990,488990
488997,488997
489024,489024
489028,489028
489103,489103
489113,489113
489115,489115
489117,489117
489125,489125
489139,489139
489156,489156
489185,489185
489196,489196
489204,489204
489221,489221
489244,489244
489279,489279
489301,489301
489307,489307
489308,489308
489319,489319
489335,489335
489347,489347
489391,489391
489394,489394
489395,489395
489432,489432
489435,489435
489443,489443
489444,489444
489459,489459
489462,489462
489475,489475
489480,489480
489481,489481
489501,489501
489502,489502
489523,489523
489534,489534
489549,489549
489571,489571
489589,489589
489592,489592
489607,489607
489609,489609
489614,489614
489615,489615
489624,489624
489628,489628
489634,489634
489642,489642
489648,489648
489759,489759
489781,489781
489842,489842
489856,489856
489956,489956
489968,489968
489985,489985
489999,489999
490012,490012
490045,490045
490053,490053
490071,490071
490085,490085
490097,490097
490133,490133
490223,490223
490249,490249
490250,490250
490259,490259
490280,490280
490369,490369
490372,490372
490387,490387
490413,490413
490445,490445
490491,490491
490509,490509
490536,490536
490542,490542
490553,490553
490555,490555
490562,490562
490563,490563
490577,490577
490612,490612
490639,490639
490657,490657
490670,490670
490681,490681
490688,490688
490711,490711
490734,490734
490752,490752
490774,490774
490776,490776
490778,490778
490806,490806
490824,490824
490826,490826
490838,490838
490860,490860
490863,490863
490879,490879
490919,490919
490937,490937
490979,490979
490993,490993
491005,491005
491008,491008
491010,491010
491034,491034
491059,491059
491072,491072
491091,491091
491165,491165
491170,491170
491174,491174
491184,491184
491196,491196
491199,491199
491212,491212
491217,491217
491242,491242
491248,491248
491261,491261
491262,491262
491310,491310
491369,491369
491381,491381
491457,491457
491495,491495
491557,491557
491562,491562
491576,491576
491643,491643
491647,491647
491681,491681
491690,491690
491707,491707
491746,491746
491767,491767
491773,491773
491795,491795
491838,491838
491876,491876
491889,491889
491898,491898
491907,491907
491948,491948
491969,491969
491986,491986
491987,491987
492011,492011
492012,492012
492015,492015
492035,492035
492036,492036
492068,492068
492089,492089
492093,492093
492106,492106
492151,492151
492153,492153
492158,492158
492159,492159
492165,492165
492167,492167
492177,492177
492188,492188
492226,492226
492265,492265
492337,492337
492338,492338
492367,492367
492401,492401
492433,492433
492448,492448
492480,492480
492496,492496
492505,492505
492545,492545
492591,492591
492617,492617
492620,492620
492626,492626
492632,492632
492676,492676
492677,492677
492679,492679
492695,492695
492699,492699
492700,492700
492727,492727
492757,492757
492759,492759
492764,492764
492771,492771
492789,492789
492812,492812
492876,492876
492883,492883
492889,492889
492892,492892
492923,492923
492928,492928
492950,492950
492959,492959
492966,492966
492971,492971
492973,492973
492992,492992
493088,493088
493152,493152
493175,493175
493178,493178
493190,493190
493211,493211
493247,493247
493267,493267
493283,493283
493337,493337
493350,493350
493354,493354
493369,493369
493427,493427
493461,493461
493483,493483
493485,493485
493507,493507
493520,493520
493544,493544
493573,493573
493585,493585
493598,493598
493601,493601
493606,493606
493621,493621
493640,493640
493677,493677
493691,493691
493714,493714
493775,493775
493781,493781
493800,493800
493819,493819
493827,493827
493850,493850
493894,493894
493925,493925
493972,493972
493988,493988
494012,494012
494013,494013
494062,494062
494092,494092
494105,494105
494141,494141
494179,494179
494206,494206
494213,494213
494223,494223
494229,494229
494231,494231
494241,494241
494254,494254
494263,494263
494344,494344
494383,494383
494384,494384
494404,494404
494422,494422
494423,494423
494430,494430
494438,494438
494450,494450
494475,494475
494478,494478
494486,494486
494497,494497
494498,494498
494515,494515
494525,494525
494552,494552
494560,494560
494561,494561
494586,494586
494600,494600
494628,494628
494634,494634
494671,494671
494673,494673
494710,494710
494711,494711
494721,494721
494755,494755
494757,494757
494762,494762
494780,494780
494873,494873
494885,494885
494887,494887
494937,494937
494990,494990
494993,494993
494995,494995
495027,495027
495058,495058
495063,495063
495069,495069
495124,495124
495146,495146
495147,495147
495148,495148
495203,495203
495206,495206
495253,495253
495279,495279
495300,495300
495302,495302
495369,495369
495370,495370
495372,495372
495381,495381
495398,495398
495403,495403
495453,495453
495473,495473
495477,495477
495534,495534
495571,495571
495601,495601
495604,495604
495607,495607
495632,495632
495717,495717
495744,495744
495754,495754
495773,495773
495785,495785
495833,495833
495887,495887
495888,495888
495905,495905
495926,495926
495935,495935
495942,495942
495960,495960
495997,495997
496014,496014
496033,496033
496041,496041
496046,496046
496089,496089
496098,496098
496159,496159
496186,496186
496191,496191
496205,496205
496221,496221
496229,496229
496244,496244
496255,496255
496289,496289
496295,496295
496325,496325
496329,496329
496346,496346
496357,496357
496368,496368
496371,496371
496387,496387
496390,496390
496391,496391
496392,496392
496403,496403
496408,496408
496454,496454
496509,496509
496528,496528
496553,496553
496559,496559
496593,496593
496603,496603
496640,496640
496668,496668
496674,496674
496675,496675
496686,496686
496693,496693
496699,496699
496728,496728
496740,496740
496741,496741
496747,496747
496752,496752
496759,496759
496761,496761
496793,496793
496820,496820
496830,496830
496831,496831
496839,496839
496866,496866
496871,496871
496897,496897
496930,496930
496945,496945
497003,497003
497012,497012
497013,497013
497035,497035
497079,497079
497106,497106
497107,497107
497135,497135
497139,497139
497150,497150
497160,497160
497172,497172
497201,497201
497226,497226
497272,497272
497276,497276
497329,497329
497354,497354
497398,497398
497443,497443
497467,497467
497476,497476
497494,497494
497508,497508
497548,497548
497553,497553
497556,497556
497578,497578
497581,497581
497617,497617
497625,497625
497648,497648
497714,497714
497715,497715
497723,497723
497756,497756
497783,497783
497805,497805
497836,497836
497839,497839
497854,497854
497861,497861
497863,497863
497891,497891
497893,497893
497932,497932
497996,497996
498005,498005
498011,498011
498028,498028
498080,498080
498091,498091
498149,498149
498189,498189
498207,498207
498238,498238
498248,498248
498309,498309
498319,498319
498345,498345
498355,498355
498383,498383
498417,498417
498422,498422
498424,498424
498433,498433
498453,498453
498491,498491
498511,498511
498530,498530
498568,498568
498587,498587
498631,498631
498632,498632
498644,498644
498676,498676
498680,498680
498694,498694
498700,498700
498709,498709
498765,498765
498782,498782
498793,498793
498802,498802
498856,498856
498897,498897
498914,498914
498919,498919
498964,498964
498989,498989
498998,498998
499005,499005
499011,499011
499027,499027
499063,499063
499085,499085
499089,499089
499112,499112
499135,499135
499175,499175
499244,499244
499268,499268
499279,499279
499285,499285
499290,499290
499319,499319
499346,499346
499372,499372
499407,499407
499408,499408
499411,499411
499438,499438
499470,499470
499473,499473
499482,499482
499518,499518
499526,499526
499533,499533
499560,499560
499583,499583
499590,499590
499612,499612
499620,499620
499651,499651
499656,499656
499676,499676
499711,499711
499721,499721
499768,499768
499773,499773
499780,499780
499782,499782
499837,499837
499846,499846
499855,499855
499874,499874
499875,499875
499883,499883
499890,499890
499896,499896
499907,499907
499913,499913
499932,499932
499937,499937
499938,499938
499963,499963
499967,499967
499970,499970
499984,499984
499990,499990
500010,500010
500022,500022
500032,500032
500041,500041
500044,500044
500058,500058
500060,500060
500073,500073
500092,500092
500094,500094
500102,500102
500115,500115
500145,500145
500149,500149
500151,500151
500201,500201
500205,500205
500212,500212
500218,500218
500248,500248
500272,500272
500280,500280
500374,500374
500455,500455
500465,500465
500503,500503
500507,500507
500527,500527
500536,500536
500560,500560
500572,500572
500659,500659
500712,500712
500723,500723
500728,500728
500742,500742
500759,500759
500767,500767
500768,500768
500782,500782
500788,500788
500884,500884
500900,500900
500906,500906
500911,500911
500913,500913
500920,500920
500938,500938
500948,500948
500949,500949
500984,500984
500988,500988
501030,501030
501063,501063
501078,501078
501109,501109
501126,501126
501131,501131
501141,501141
501152,501152
501160,501160
501189,501189
501198,501198
501209,501209
501217,501217
501232,501232
501267,501267
501271,501271
501298,501298
501334,501334
501363,501363
501398,501398
501404,501404
501471,501471
501475,501475
501484,501484
501521,501521
501530,501530
501566,501566
501569,501569
501575,501575
501576,501576
501583,501583
501596,501596
501604,501604
501617,501617
501647,501647
501686,501686
501699,501699
501748,501748
501786,501786
501838,501838
501875,501875
501877,501877
501885,501885
501898,501898
501940,501940
501957,501957
501974,501974
501976,501976
501994,501994
502012,502012
502013,502013
502023,502023
502036,502036
502047,502047
502052,502052
502094,502094
502117,502117
502147,502147
502163,502163
502173,502173
502212,502212
502217,502217
502233,502233
502234,502234
502247,502247
502268,502268
502304,502304
502313,502313
502341,502341
502376,502376
502389,502389
502390,502390
502445,502445
502460,502460
502482,502482
502483,502483
502489,502489
502495,502495
502503,502503
502505,502505
502510,502510
502520,502520
502534,502534
502573,502573
502585,502585
502592,502592
502605,502605
502615,502615
502707,502707
502708,502708
502732,502732
502745,502745
502767,502767
502773,502773
502779,502779
502784,502784
502789,502789
502807,502807
502812,502812
502826,502826
502848,502848
502852,502852
502860,502860
502887,502887
502943,502943
502952,502952
502967,502967
502975,502975
503025,503025
503080,503080
503096,503096
503129,503129
503136,503136
503197,503197
503217,503217
503242,503242
503255,503255
503258,503258
503305,503305
503307,503307
503357,503357
503386,503386
503388,503388
503413,503413
503421,503421
503468,503468
503494,503494
503573,503573
503587,503587
503592,503592
503598,503598
503613,503613
503615,503615
503645,503645
503673,503673
503693,503693
503722,503722
503780,503780
503832,503832
503855,503855
503892,503892
503894,503894
503938,503938
503956,503956
503988,503988
503997,503997
504027,504027
504089,504089
504165,504165
504190,504190
504193,504193
504208,504208
504219,504219
504265,504265
504272,504272
504289,504289
504303,504303
504311,504311
504336,504336
504346,504346
504364,504364
504388,504388
504395,504395
504403,504403
504467,504467
504480,504480
504481,504481
504515,504515
504521,504521
504525,504525
504540,504540
504545,504545
504564,504564
504637,504637
504680,504680
504727,504727
504729,504729
504739,504739
504785,504785
504802,504802
504811,504811
504843,504843
504860,504860
504867,504867
504873,504873
504889,504889
504896,504896
504919,504919
504949,504949
505066,505066
505070,505070
505098,505098
505108,505108
505146,505146
505167,505167
505169,505169
505204,505204
505206,505206
505245,505245
505265,505265
505376,505376
505386,505386
505387,505387
505397,505397
505404,505404
505408,505408
505409,505409
505428,505428
505450,505450
505488,505488
505522,505522
505565,505565
505583,505583
505589,505589
505595,505595
505603,505603
505612,505612
505617,505617
505623,505623
505650,505650
505656,505656
505676,505676
505680,505680
505688,505688
505703,505703
505772,505772
505777,505777
505787,505787
505790,505790
505798,505798
505804,505804
505845,505845
505871,505871
505886,505886
505887,505887
505962,505962
505976,505976
505988,505988
506032,506032
506070,506070
506092,506092
506094,506094
506101,506101
506109,506109
506143,506143
506144,506144
506157,506157
506190,506190
506193,506193
506207,506207
506252,506252
506266,506266
506267,506267
506278,506278
506286,506286
506332,506332
506361,506361
506372,506372
506374,506374
506394,506394
506400,506400
506418,506418
506422,506422
506506,506506
506508,506508
506515,506515
506533,506533
506539,506539
506544,506544
506566,506566
506572,506572
506576,506576
506610,506610
506630,506630
506658,506658
506659,506659
506677,506677
506701,506701
506714,506714
506746,506746
506749,506749
506750,506750
506757,506757
506759,506759
506770,506770
506783,506783
506784,506784
506787,506787
506793,506793
506801,506801
506803,506803
506817,506817
506859,506859
506900,506900
506904,506904
506907,506907
506913,506913
506927,506927
506931,506931
506985,506985
507005,507005
507030,507030
507070,507070
507092,507092
507146,507146
507150,507150
507170,507170
507189,507189
507201,507201
507212,507212
507244,507244
507275,507275
507281,507281
507321,507321
507328,507328
507339,507339
507352,507352
507360,507360
507368,507368
507371,507371
507386,507386
507414,507414
507456,507456
507479,507479
507484,507484
507486,507486
507501,507501
507503,507503
507514,507514
507532,507532
507555,507555
507556,507556
507567,507567
507606,507606
507625,507625
507700,507700
507705,507705
507734,507734
507753,507753
507772,507772
507807,507807
507838,507838
507850,507850
507859,507859
507862,507862
507928,507928
507943,507943
507960,507960
507965,507965
507987,507987
507998,507998
508022,508022
508029,508029
508056,508056
508061,508061
508114,508114
508115,508115
508122,508122
508133,508133
508135,508135
508163,508163
508215,508215
508223,508223
508235,508235
508241,508241
508251,508251
508258,508258
508336,508336
508353,508353
508355,508355
508386,508386
508402,508402
508418,508418
508427,508427
508443,508443
508450,508450
508456,508456
508467,508467
508488,508488
508499,508499
508501,508501
508514,508514
508518,508518
508530,508530
508573,508573
508584,508584
508595,508595
508608,508608
508637,508637
508649,508649
508670,508670
508692,508692
508709,508709
508728,508728
508753,508753
508758,508758
508764,508764
508795,508795
508821,508821
508824,508824
508839,508839
508856,508856
508882,508882
508923,508923
508926,508926
508934,508934
508948,508948
509031,509031
509038,509038
509060,509060
509068,509068
509084,509084
509134,509134
509136,509136
509149,509149
509233,509233
509240,509240
509265,509265
509291,509291
509345,509345
509363,509363
509393,509393
509418,509418
509436,509436
509457,509457
509474,509474
509494,509494
509498,509498
509514,509514
509562,509562
509563,509563
509594,509594
509616,509616
509639,509639
509669,509669
509686,509686
509703,509703
509714,509714
509746,509746
509761,509761
509764,509764
509810,509810
509820,509820
509826,509826
509838,509838
509853,509853
509856,509856
509857,509857
509862,509862
509865,509865
509875,509875
509899,509899
509920,509920
509951,509951
509962,509962
509965,509965
510002,510002
510010,510010
510023,510023
510063,510063
510065,510065
510070,510070
510116,510116
510182,510182
510224,510224
510229,510229
510233,510233
510264,510264
510324,510324
510329,510329
510342,510342
510390,510390
510411,510411
510418,510418
510429,510429
510439,510439
510440,510440
510447,510447
510461,510461
510502,510502
510513,510513
510573,510573
510633,510633
510638,510638
510655,510655
510660,510660
510679,510679
510686,510686
510689,510689
510729,510729
510754,510754
510807,510807
510837,510837
510845,510845
510851,510851
510865,510865
510880,510880
510888,510888
510894,510894
510912,510912
510921,510921
510935,510935
510953,510953
510971,510971
510994,510994
511053,511053
511083,511083
511120,511120
511130,511130
511144,511144
511149,511149
511179,511179
511208,511208
511225,511225
511226,511226
511253,511253
511274,511274
511284,511284
511302,511302
511365,511365
511372,511372
511373,511373
511408,511408
511437,511437
511444,511444
511454,511454
511483,511483
511487,511487
511507,511507
511529,511529
511530,511530
511541,511541
511542,511542
511550,511550
511573,511573
511584,511584
511601,511601
511626,511626
511641,511641
511656,511656
511765,511765
511780,511780
511786,511786
511791,511791
511824,511824
511835,511835
511853,511853
511859,511859
511869,511869
511875,511875
511886,511886
511922,511922
511942,511942
511981,511981
511983,511983
511988,511988
512011,512011
512036,512036
512056,512056
512060,512060
512086,512086
512097,512097
512138,512138
512139,512139
512166,512166
512167,512167
512169,512169
512177,512177
512179,512179
512191,512191
512198,512198
512216,512216
512219,512219
512236,512236
512260,512260
512284,512284
512286,512286
512296,512296
512299,512299
512320,512320
512343,512343
512352,512352
512358,512358
512363,512363
512381,512381
512417,512417
512419,512419
512426,512426
512468,512468
512470,512470
512471,512471
512547,512547
512563,512563
512580,512580
512599,512599
512600,512600
512615,512615
512638,512638
512640,512640
512664,512664
512739,512739
512743,512743
512751,512751
512759,512759
512760,512760
512769,512769
512794,512794
512813,512813
512814,512814
512827,512827
512863,512863
512869,512869
512872,512872
512873,512873
512875,512875
512876,512876
512897,512897
512919,512919
512974,512974
512986,512986
513000,513000
513007,513007
513014,513014
513023,513023
513080,513080
513081,513081
513123,513123
513125,513125
513142,513142
513170,513170
513175,513175
513204,513204
513206,513206
513224,513224
513229,513229
513246,513246
513272,513272
513314,513314
513340,513340
513380,513380
513388,513388
513446,513446
513459,513459
513469,513469
513480,513480
513553,513553
513565,513565
513567,513567
513582,513582
513588,513588
513648,513648
513650,513650
513658,513658
513697,513697
513708,513708
513748,513748
513778,513778
513813,513813
513916,513916
513953,513953
513971,513971
513973,513973
513986,513986
513988,513988
514016,514016
514035,514035
514042,514042
514050,514050
514056,514056
514061,514061
514065,514065
514126,514126
514143,514143
514145,514145
514162,514162
514175,514175
514180,514180
514186,514186
514191,514191
514211,514211
514221,514221
514235,514235
514265,514265
514272,514272
514296,514296
514297,514297
514301,514301
514307,514307
514342,514342
514436,514436
514437,514437
514485,514485
514493,514493
514500,514500
514523,514523
514530,514530
514532,514532
514544,514544
514552,514552
514559,514559
514560,514560
514604,514604
514605,514605
514608,514608
514632,514632
514635,514635
514652,514652
514658,514658
514659,514659
514668,514668
514670,514670
514712,514712
514727,514727
514769,514769
514797,514797
514800,514800
514829,514829
514850,514850
514871,514871
514889,514889
514900,514900
514929,514929
514957,514957
514974,514974
515023,515023
515027,515027
515134,515134
515142,515142
515143,515143
515158,515158
515165,515165
515173,515173
515177,515177
515180,515180
515184,515184
515185,515185
515250,515250
515267,515267
515293,515293
515299,515299
515315,515315
515326,515326
515334,515334
515386,515386
515390,515390
515420,515420
515426,515426
515524,515524
515556,515556
515558,515558
515565,515565
515571,515571
515579,515579
515605,515605
515621,515621
515634,515634
515639,515639
515645,515645
515656,515656
515663,515663
515664,515664
515667,515667
515718,515718
515755,515755
515772,515772
515775,515775
515786,515786
515788,515788
515789,515789
515790,515790
515805,515805
515822,515822
515826,515826
515844,515844
515860,515860
515866,515866
515870,515870
515887,515887
515905,515905
515929,515929
515936,515936
515942,515942
515951,515951
515963,515963
515969,515969
515983,515983
515986,515986
515992,515992
516002,516002
516044,516044
516074,516074
516083,516083
516111,516111
516113,516113
516125,516125
516133,516133
516146,516146
516147,516147
516173,516173
516181,516181
516224,516224
516225,516225
516235,516235
516237,516237
516250,516250
516255,516255
516271,516271
516272,516272
516284,516284
516301,516301
516335,516335
516337,516337
516353,516353
516362,516362
516364,516364
516374,516374
516402,516402
516416,516416
